id,customer_id,order_date,status,total_amount
3786,665,2024-01-14,completed,1056.77
3787,213,2023-06-30,completed,2979.6
3788,26,2024-04-21,shipped,158.51
3789,1172,2023-02-05,completed,1642.51
3790,380,2023-09-20,pending,1193.0
3791,135,2024-02-04,cancelled,768.27
3792,213,2023-11-17,cancelled,250.67
3793,307,2024-03-23,completed,434.07
3794,788,2023-05-12,pending,385.44
3795,1071,2023-11-19,completed,545.23
3796,331,2024-07-06,completed,980.52
3797,825,2023-09-01,completed,1438.21
3798,78,2023-04-25,completed,1960.13
3799,13,2024-09-10,completed,436.81
3800,66,2024-07-22,completed,681.82
3801,1108,2024-05-11,completed,294.85
3802,699,2024-08-05,completed,1230.84
3803,967,2024-07-22,completed,804.16
3804,27,2024-06-29,completed,506.83
3805,27,2024-01-07,pending,148.64
3806,1019,2023-01-15,completed,
3807,124,2024-03-11,completed,743.06
3808,187,2023-07-19,pending,105.44
3809,623,2024-07-18,cancelled,196.27
3810,728,2023-12-08,cancelled,676.45
3811,275,2024-10-22,pending,1847.56
3812,534,2024-03-10,refunded,1319.91
3813,810,2024-02-06,completed,518.12
3814,532,2024-11-02,refunded,458.92
3815,460,2023-12-13,refunded,64424.96
3816,87,2023-10-02,Completed,307.05
3817,543,2023-09-29,cancelled,485.83
3818,964,2024-09-30,pending,2218.4
3819,753,2024-07-06,pending,456.19
3820,1072,2023-04-30,cancelled,602.07
3821,152,2023-12-26,completed,209.67
3822,14,2023-09-29,completed,904.46
3823,658,2024-04-17,shipped,594.25
3824,215,2023-02-08,shipped,434.95
3825,713,2024-06-05,cancelled,258.67
3826,1085,2024-06-26,cancelled,320.02
3827,405,2023-06-15,shipped,411.81
3828,660,2023-04-20,Refunded,433.28
3829,819,2024-04-03,completed,256.37
3830,181,2023-07-07,refunded,552.94
3831,1077,2024-11-18,completed,700.85
3832,244,2024-07-19,completed,1020.04
3833,970,2024-11-28,Completed,1779.82
3834,792,2024-01-26,Completed,102.53
3835,170,2024-11-16,completed,779.04
3836,870,2023-01-11,completed,473.73
3837,236,2023-07-31,shipped,71.75
3838,720,2023-01-02,shipped,356.75
3839,1152,2024-05-09,completed,946.85
3840,1144,2024-01-08,shipped,861.56
3841,1046,2023-07-29,completed,652.96
3842,593,2023-08-11,completed,326.85
3843,672,2024-04-14,completed,1474.4
3844,361,2023-05-12,completed,228.62
3845,1106,2024-01-11,pending,439.88
3846,573,2024-03-23,Completed,504.98
3847,926,2023-06-25,pending,561.36
3848,432,2023-06-16,completed,2494.11
3849,889,2023-09-16,pending,1682.39
3850,270,2024-03-08,refunded,842.04
3851,881,2023-07-05,completed,597.48
3852,56,2023-10-04,completed,592.46
3853,126,2024-02-01,completed,996.11
3854,423,2023-05-17,completed,1287.8
3855,579,2024-02-20,completed,223.64
3856,854,2023-04-11,completed,1790.96
3857,431,2023-04-15,cancelled,812.5
3858,23,2023-06-22,refunded,384.13
3859,391,2023-07-29,completed,536.71
3860,528,2023-01-22,completed,844.01
3861,653,2024-12-02,completed,873.45
3862,773,2023-08-13,Completed,260.13
3863,298,2024-08-10,cancelled,574.99
3864,733,2024-10-20,completed,699.15
3865,758,2024-08-07,completed,1301.24
3866,932,2024-08-29,completed,1397.23
3867,627,2023-03-15,completed,199.84
3868,973,2023-09-29,completed,620.37
3869,266,2024-06-28,completed,367.56
3870,855,2024-02-25,shipped,
3871,56,2023-01-05,completed,2412.04
3872,124,2024-02-19,cancelled,1198.64
3873,1038,2024-08-10,completed,883.24
3874,571,2024-08-27,pending,1062.44
3875,746,2023-10-08,completed,1602.77
3876,725,2023-06-22,completed,1126.05
3877,834,2023-08-14,cancelled,233.58
3878,295,2023-08-05,shipped,1880.84
3879,214,2023-09-11,completed,666.91
3880,52,2023-08-09,completed,806.54
3881,1038,2023-11-30,shipped,1396.12
3882,269,2023-01-30,cancelled,2335.74
3883,691,2023-07-20,shipped,438.52
3884,546,2023-08-18,completed,1344.79
3885,195,2023-04-22,Completed,417.09
3886,497,2024-10-02,completed,
3887,100,2024-05-08,completed,167.68
3888,213,2024-10-27,completed,419.02
3889,168,2024-02-14,pending,731.75
3890,990,2023-03-22,completed,917.34
3891,681,2024-10-22,pending,880.85
3892,1111,2023-12-01,shipped,1229.86
3893,524,2024-05-14,pending,469.72
3894,242,2023-10-06,completed,580.97
3895,731,2023-12-27,completed,602.59
3896,1116,2023-12-24,completed,497.47
3897,640,2023-07-27,Completed,301.39
3898,22,2024-02-09,completed,670.29
3899,365,2024-06-19,completed,1095.81
3900,1110,2023-01-15,completed,794.74
3901,623,2023-04-06,completed,
3902,1143,2024-09-06,cancelled,680.0
3903,612,2024-02-20,pending,428.62
3904,15,2024-12-11,completed,933.63
3905,1048,2024-03-17,refunded,1120.69
3906,916,2024-04-21,completed,1139.1
3907,859,2024-10-18,completed,536.07
3908,1165,2024-04-27,pending,435.94
3909,236,2023-08-29,completed,1229.87
3910,1088,2024-01-21,completed,505.06
3911,280,2023-06-21,completed,671.99
3912,1165,2023-09-02,completed,788.82
3913,230,2024-05-11,shipped,631.89
3914,661,2023-04-19,completed,1027.37
3915,948,2024-05-05,completed,186.83
3916,94,2024-03-02,completed,874.35
3917,81,2023-08-14,Completed,
3918,1020,2023-02-02,completed,463.38
3919,73,2024-05-29,cancelled,719.73
3920,737,2024-08-24,pending,144.19
3921,1126,2024-06-16,completed,558.28
3922,738,2023-11-04,pending,488.86
3923,578,2024-04-22,completed,581.37
3924,501,2023-10-30,Completed,468.38
3925,766,2023-09-19,completed,675.21
3926,687,2023-08-27,completed,416.41
3927,603,2023-06-03,pending,614.24
3928,185,2024-12-08,refunded,718.51
3929,796,2024-05-01,completed,1259.79
3930,888,2023-05-08,completed,1446.02
3931,851,2024-09-23,completed,202.03
3932,91,2023-04-21,completed,1325.16
3933,844,2024-03-09,completed,299.79
3934,876,2023-05-01,refunded,617.98
3935,221,2023-09-21,pending,154.21
3936,1019,2024-04-25,refunded,88.08
3937,629,2024-12-30,completed,2320.66
3938,567,2024-12-25,completed,630.19
3939,868,2024-10-15,completed,532.35
3940,612,2023-06-21,Cancelled ,779.11
3941,654,2023-03-10,completed,541.86
3942,375,2024-10-23,completed,1111.54
3943,1114,2024-11-04,completed,748.41
3944,1164,2023-07-23,pending,992.2
3945,157,2023-01-14,pending,340.64
3946,880,2024-04-17, shipped,176.07
3947,29,2023-02-25,completed,1197.35
3948,443,2023-01-30,shipped,802.87
3949,1164,2024-11-15,completed,234.01
3950,210,2023-12-28,completed,237.56
3951,453,2023-03-23,completed,685.83
3952,264,2024-04-22,completed,939.74
3953,874,2023-09-27,completed,297.93
3954,557,2024-01-27,refunded,1654.04
3955,712,2024-10-18,completed,1024.67
3956,1132,2023-06-23,completed,1254.28
3957,626,2024-04-16,shipped,673.23
3958,881,2024-08-27,shipped,632.88
3959,118,2023-11-06,Completed,215.5
3960,259,2024-12-09,completed,343.16
3961,1137,2023-11-24,completed,576.25
3962,1032,2023-12-02,completed,817.65
3963,789,2024-10-07,shipped,70947.01
3964,454,2024-04-09,completed,105.65
3965,240,2024-09-26,completed,283.93
3966,1023,2024-07-31,completed,751.08
3967,943,2024-06-04,completed,832.17
3968,291,2023-06-26,completed,462.12
3969,708,2023-10-19,cancelled,
3970,743,2024-09-23,completed,955.53
3971,573,2024-03-25,Cancelled ,2221.07
3972,1113,2023-07-24,completed,635.98
3973,149,2023-08-27,pending,448.68
3974,310,2024-07-20,completed,299.5
3975,115,2023-05-11,completed,
3976,832,2023-03-23,completed,928.18
3977,773,2024-07-12,completed,858.6
3978,1185,2023-07-30,Cancelled ,213.87
3979,651,2024-07-12,shipped,932.44
3980,181,2024-01-25,shipped,699.66
3981,542,2024-12-29,completed,501.45
3982,107,2024-01-19,completed,96.49
3983,806,2024-09-25,shipped,852.68
3984,810,2024-09-12,pending,1803.47
3985,1030,2023-06-04,completed,332.7
3986,408,2024-12-28,pending,700.56
3987,373,2024-06-28,completed,900.24
3988,86,2023-03-20,refunded,54.15
3989,499,2023-01-05,Completed,288.96
3990,571,2023-07-18,completed,163.55
3991,906,2023-01-12,cancelled,1796.41
3992,905,2023-09-19,completed,50.53
3993,169,2024-12-28,completed,499.73
3994,343,2023-12-16,completed,758.15
3995,614,2023-01-18,completed,330.41
3996,403,2023-12-27,cancelled,64.75
3997,31,2023-06-09,PENDING,515.85
3998,1015,2024-09-17,completed,325.86
3999,878,2023-03-08,Refunded,818.45
4000,625,2024-07-16,shipped,1035.5
4001,381,2023-11-22,Cancelled ,215.37
4002,1012,2023-01-14,completed,354.87
4003,43,2024-05-06,completed,369.91
4004,536,2023-11-29,completed,1025.18
4005,962,2024-07-17,completed,644.85
4006,1144,2024-03-27,shipped,223.46
4007,302,2024-07-28,completed,1253.09
4008,781,2023-12-03,completed,329.58
4009,228,2023-01-06,shipped,406.8
4010,140,2023-04-06,completed,273.18
4011,424,2023-12-01,completed,681.36
4012,1063,2023-10-18,shipped,461.83
4013,828,2024-08-02,cancelled,1505.59
4014,588,2023-10-28,completed,651.29
4015,340,2024-09-19,refunded,288.02
4016,170,2023-05-18,cancelled,
4017,325,2023-10-08,shipped,1648.71
4018,184,2024-07-06,completed,200.21
4019,225,2023-04-01,shipped,852.09
4020,826,2023-08-23,pending,98.07
4021,160,2024-07-02,completed,1435.63
4022,57,2024-03-05,refunded,415.37
4023,651,2024-07-21,cancelled,281.02
4024,344,2024-01-12,completed,1582.44
4025,546,2024-09-19,shipped,570.33
4026,168,2024-10-02,completed,587.04
4027,252,2024-12-12,pending,420.43
4028,530,2023-03-31,pending,435.32
4029,829,2024-03-07,completed,86.72
4030,498,2023-03-25,completed,843.14
4031,651,2023-06-17,completed,164.66
4032,627,2023-08-08,cancelled,1138.33
4033,323,2024-04-16,Completed,236.42
4034,336,2023-11-11,cancelled,628.36
4035,511,2024-09-23,completed,365.31
4036,39,2023-08-06,completed,420.35
4037,823,2024-03-26,Cancelled ,487.84
4038,738,2024-07-11,completed,751.89
4039,368,2024-12-16,completed,1552.27
4040,449,2023-06-29,completed,412.06
4041,395,2024-06-19,completed,69.49
4042,782,2023-03-03,completed,1333.45
4043,912,2024-02-01,completed,935.33
4044,131,2023-10-30,completed,
4045,496,2024-11-30,completed,191.75
4046,17,2024-07-18,completed,
4047,543,2024-11-07,completed,681.8
4048,298,2024-09-12,completed,1812.08
4049,403,2023-10-27,refunded,849.12
4050,548,2024-06-19,Completed,346.11
4051,389,2023-01-23,completed,282.44
4052,473,2024-02-12,completed,613.03
4053,918,2023-02-04,cancelled,91.98
4054,973,2024-06-12,pending,133.93
4055,8,2024-12-06,PENDING,203.14
4056,454,2024-05-12,cancelled,338.7
4057,1017,2024-09-05,shipped,563.36
4058,637,2023-06-21,refunded,889.3
4059,247,2024-12-26,completed,40752.03
4060,713,2024-02-07,pending,1211.46
4061,174,2024-05-07,cancelled,1084.9
4062,27,2024-07-16,cancelled,407.21
4063,759,2024-04-11,completed,289.34
4064,619,2023-08-20,pending,765.29
4065,908,2024-03-22,completed,800.78
4066,414,2024-04-22,completed,223.56
4067,1026,2024-09-17,completed,485.99
4068,506,2023-12-18,completed,269.1
4069,886,2024-01-02,shipped,128.59
4070,121,2024-01-03,completed,723.84
4071,117,2023-03-25,Completed,
4072,940,2023-03-07,completed,1702.51
4073,1001,2023-01-15,shipped,515.49
4074,1131,2024-05-01,shipped,103.59
4075,390,2023-11-02,pending,1904.45
4076,27,2024-09-23,completed,
4077,1176,2024-05-27,pending,3253.06
4078,722,2023-04-14, shipped,2429.28
4079,297,2023-03-15,completed,692.7
4080,917,2023-09-25,completed,583.36
4081,1085,2024-11-03,completed,993.49
4082,342,2023-02-05,completed,156.02
4083,924,2023-05-17,completed,322.95
4084,946,2023-01-22,completed,521.18
4085,603,2023-10-29,completed,1242.39
4086,759,2024-12-23,completed,1280.48
4087,324,2024-05-14,completed,544.24
4088,1115,2023-12-27,pending,172.71
4089,1180,2023-04-16,completed,
4090,1178,2023-09-17,completed,160.84
4091,885,2024-01-18,shipped,372.84
4092,51,2023-07-20,completed,688.99
4093,440,2024-05-29,completed,142.31
4094,534,2024-12-16,completed,305.38
4095,1152,2023-05-31,completed,1170.89
4096,657,2023-07-04,Completed,994.12
4097,644,2023-04-03,completed,196.17
4098,177,2024-06-13,completed,751.28
4099,953,2023-12-04,completed,101.53
4100,404,2023-07-27,Refunded,920.65
4101,111,2023-06-10,Completed,330.32
4102,1186,2023-02-21,completed,493.96
4103,229,2023-12-14,completed,628.28
4104,20,2024-05-13,shipped,208.32
4105,94,2023-06-21,shipped,308.13
4106,544,2023-01-02,shipped,1745.48
4107,124,2023-12-12,completed,465.95
4108,1012,2024-05-08,completed,655.27
4109,615,2023-09-09,pending,663.4
4110,389,2023-07-02,completed,1412.98
4111,4,2023-04-23,refunded,1037.54
4112,576,2024-06-28,completed,219.22
4113,182,2024-09-20,completed,1535.5
4114,1174,2024-07-15,completed,1924.43
4115,350,2024-01-14,completed,217.91
4116,570,2024-06-12,cancelled,442.28
4117,23,2023-10-17,completed,534.04
4118,158,2023-01-18,completed,
4119,249,2023-09-26,completed,923.94
4120,63,2024-05-28,cancelled,496.53
4121,872,2024-04-17,Completed,377.67
4122,1135,2024-12-23,refunded,954.16
4123,1183,2024-12-29,cancelled,72.17
4124,319,2023-06-27,Completed,693.63
4125,947,2023-01-07,cancelled,848.22
4126,605,2023-07-20,Refunded,1469.98
4127,56,2024-10-01,completed,619.09
4128,109,2024-08-16,completed,110.47
4129,658,2023-03-14,completed,647.7
4130,509,2023-04-28,shipped,100.88
4131,11,2024-02-16,completed,783.64
4132,1117,2024-04-27,shipped,1300.18
4133,877,2024-12-18,completed,556.27
4134,603,2024-07-05,completed,497.0
4135,1185,2023-06-04,completed,1021.2
4136,1166,2023-01-28,shipped,762.66
4137,1169,2024-04-07,completed,967.92
4138,311,2024-02-09,shipped,2394.73
4139,1058,2024-11-03,completed,398.74
4140,606,2024-02-25,completed,821.84
4141,872,2024-01-01,completed,1553.16
4142,1032,2023-08-10,refunded,1569.56
4143,196,2023-03-04,completed,879.5
4144,538,2024-10-01,shipped,480.82
4145,155,2024-08-26,completed,958.95
4146,336,2023-04-29,shipped,973.34
4147,497,2024-05-28,Completed,1090.71
4148,1027,2023-09-23,completed,232.11
4149,1036,2023-11-16,completed,1890.6
4150,468,2024-09-11,Completed,1557.04
4151,396,2024-09-06,Completed,569.99
4152,637,2023-05-20,completed,1454.81
4153,1095,2023-08-13,completed,539.65
4154,1172,2024-08-22,refunded,1692.19
4155,273,2024-10-31,completed,
4156,224,2023-02-27,cancelled,279.45
4157,849,2024-08-31,completed,2186.02
4158,362,2023-12-24,completed,1060.44
4159,240,2024-03-06,completed,512.42
4160,38,2023-02-24,completed,1787.67
4161,484,2024-05-11,Completed,966.44
4162,471,2024-05-09,cancelled,462.09
4163,676,2024-04-28,shipped,1802.7
4164,241,2024-07-31,completed,1087.43
4165,858,2024-11-21,completed,777.09
4166,817,2024-09-12,completed,612.61
4167,555,2024-06-27,completed,269.84
4168,218,2024-12-17,completed,39.57
4169,609,2024-05-07,completed,1013.1
4170,810,2024-05-05,completed,220.14
4171,448,2024-01-31,completed,269.69
4172,317,2024-07-15,shipped,532.63
4173,608,2023-02-22,completed,543.15
4174,427,2024-01-05,Completed,303.26
4175,481,2023-11-07,cancelled,1012.41
4176,419,2024-10-28,refunded,118.81
4177,365,2023-02-22,Completed,998.19
4178,861,2024-04-14,completed,485.02
4179,553,2023-05-15,pending,289.58
4180,560,2024-10-06,Completed,131.84
4181,784,2024-09-13,completed,693.3
4182,434,2023-06-21,Completed,203.79
4183,122,2024-09-28,Completed,175.37
4184,1024,2023-12-29,refunded,1541.71
4185,67,2024-12-09,pending,
4186,687,2024-06-16,refunded,116.22
4187,319,2023-01-26,pending,942.08
4188,257,2023-05-28,completed,736.15
4189,51,2023-10-22,PENDING,374.62
4190,1081,2023-06-04, shipped,253.95
4191,516,2023-04-07,completed,321.27
4192,412,2024-12-14,completed,383.49
4193,890,2024-09-26,completed,865.54
4194,47,2023-11-14,completed,705.92
4195,678,2023-06-06,completed,442.3
4196,594,2023-05-13,completed,438.28
4197,665,2024-10-30,completed,972.94
4198,149,2023-08-30,completed,288.6
4199,1144,2023-01-10,completed,126.89
4200,287,2023-10-18,completed,1429.08
4201,815,2023-11-28,completed,
4202,897,2024-03-30,refunded,2039.5
4203,413,2023-09-05,completed,392.28
4204,157,2024-11-04,completed,587.56
4205,357,2024-04-14,completed,267.64
4206,969,2024-12-21,cancelled,714.59
4207,1088,2023-09-25,shipped,447.27
4208,1125,2024-04-20,completed,492.25
4209,272,2023-09-24,completed,637.46
4210,728,2024-05-25,PENDING,399.81
4211,182,2024-06-28,Refunded,697.48
4212,853,2023-08-23,completed,325.47
4213,500,2024-11-15,Completed,670.57
4214,857,2024-09-17,completed,
4215,823,2024-10-14,Completed,
4216,1192,2023-06-08,pending,263.59
4217,587,2024-06-08,Refunded,193.0
4218,410,2023-03-19,refunded,208.57
4219,633,2023-03-19,pending,827.77
4220,196,2024-12-11,completed,457.26
4221,135,2023-04-22,refunded,399.82
4222,624,2024-09-22,completed,702.35
4223,991,2023-11-11,completed,742.66
4224,640,2023-08-10,shipped,362.38
4225,939,2023-02-23,completed,1189.19
4226,214,2024-05-07,pending,478.69
4227,540,2024-06-10,refunded,885.26
4228,736,2023-12-07,pending,325.04
4229,418,2024-08-14,pending,681.95
4230,17,2023-08-24,Completed,945.37
4231,89,2024-02-07,completed,868.74
4232,1114,2023-07-29,pending,811.98
4233,727,2024-03-01,Completed,311.26
4234,318,2023-04-10,cancelled,184.61
4235,311,2023-12-14,completed,163.81
4236,48,2024-02-06,completed,384.16
4237,1134,2024-02-11,completed,361.4
4238,130,2023-11-23,shipped,751.78
4239,912,2024-04-14,pending,570.14
4240,289,2024-01-09,refunded,168.6
4241,403,2023-07-26,completed,1065.11
4242,329,2023-06-07,completed,654.33
4243,990,2024-04-17,completed,293.07
4244,40,2024-11-16,completed,338.47
4245,423,2024-07-03,completed,1422.07
4246,336,2024-04-11,Completed,193.01
4247,328,2024-11-03,completed,1473.56
4248,232,2024-10-18,completed,447.83
4249,1095,2024-01-05,shipped,472.63
4250,455,2023-03-21,pending,705.26
4251,502,2024-04-08,completed,123.46
4252,463,2024-03-30,completed,652.27
4253,1177,2023-07-22,shipped,932.1
4254,407,2024-09-12,pending,375.59
4255,411,2024-09-27,pending,535.14
4256,394,2023-08-30,completed,2069.71
4257,393,2023-12-15,completed,1004.68
4258,108,2023-05-23,cancelled,245.48
4259,726,2023-05-11,completed,356.47
4260,31,2023-07-13,completed,436.67
4261,272,2023-09-25,refunded,1049.81
4262,243,2023-07-19,completed,244.66
4263,350,2023-04-21,shipped,870.45
4264,908,2023-11-23,cancelled,874.54
4265,720,2024-03-31,completed,561.46
4266,1189,2023-08-26,shipped,1074.72
4267,422,2024-01-25,Completed,267.56
4268,1115,2023-07-18,cancelled,1227.58
4269,54,2024-05-28,Cancelled ,96.44
4270,606,2024-04-18,cancelled,243.42
4271,959,2024-12-01,Completed,99.13
4272,639,2023-02-08,pending,281.62
4273,1120,2024-09-14,cancelled,885.99
4274,378,2023-09-06,shipped,727.86
4275,40,2023-02-18,completed,647.98
4276,929,2024-05-18,Completed,277.57
4277,82,2023-05-06,cancelled,528.16
4278,918,2023-05-09,completed,1236.13
4279,881,2024-12-16,completed,288.3
4280,1014,2023-06-11,cancelled,300.31
4281,575,2024-02-04,refunded,311.64
4282,1075,2023-05-27,refunded,622.3
4283,204,2023-04-01,completed,829.97
4284,522,2023-01-01,completed,969.81
4285,147,2023-01-12,completed,435.73
4286,921,2023-12-12,completed,403.08
4287,858,2023-11-13,cancelled,343.05
4288,968,2023-01-29,completed,792.68
4289,918,2023-09-13,Completed,128.57
4290,371,2023-07-19,completed,483.72
4291,82,2024-02-22,Completed,486.22
4292,1116,2024-12-27,cancelled,883.3
4293,592,2024-05-19,shipped,170.25
4294,114,2024-11-01,completed,932.57
4295,1113,2023-05-21,completed,757.76
4296,1194,2023-06-07,completed,1765.44
4297,535,2024-07-02,completed,1545.84
4298,925,2023-08-15,Cancelled ,1176.14
4299,44,2024-09-11,shipped,68.43
4300,112,2023-12-05,completed,187.22
4301,332,2023-05-27,pending,1077.68
4302,788,2024-09-08,completed,474.48
4303,161,2024-02-06,completed,1544.16
4304,42,2024-08-08,Completed,571.97
4305,803,2023-11-27,completed,861.5
4306,925,2023-04-03,completed,817.87
4307,888,2024-05-12,cancelled,560.5
4308,960,2023-04-01,cancelled,1090.25
4309,964,2024-04-29,completed,910.35
4310,723,2023-11-01,shipped,204.87
4311,624,2024-07-31,completed,2162.87
4312,1029,2024-09-27,completed,187.45
4313,418,2023-10-25,completed,299.22
4314,118,2024-10-05,completed,851.12
4315,903,2023-03-22,completed,740.83
4316,332,2023-03-20,refunded,964.78
4317,1175,2024-12-26,cancelled,461.97
4318,498,2024-02-24,completed,780.75
4319,1023,2023-11-26,pending,317.58
4320,51,2023-04-24,completed,571.82
4321,792,2023-07-30,pending,1420.83
4322,538,2024-05-15,completed,186.47
4323,556,2024-08-22,completed,1137.07
4324,319,2024-10-30,shipped,489.18
4325,1166,2023-10-25,Completed,259.94
4326,472,2023-11-28,completed,276.6
4327,1021,2023-04-30,completed,477.7
4328,511,2023-03-02,completed,1173.41
4329,58,2023-11-16,completed,777.36
4330,1056,2024-02-27,completed,171.33
4331,223,2023-03-18, shipped,1096.94
4332,325,2023-10-26,completed,973.69
4333,1034,2024-04-13,completed,97.79
4334,1073,2024-08-14,completed,
4335,1101,2024-11-16,shipped,1257.67
4336,512,2023-09-06,pending,562.8
4337,909,2023-10-13,completed,1092.36
4338,394,2024-09-30,completed,46.21
4339,889,2024-05-21,Completed,24.24
4340,604,2023-07-19,completed,
4341,63,2024-05-15,Completed,344.82
4342,502,2023-04-25,completed,930.01
4343,562,2023-11-24,pending,1102.38
4344,309,2023-08-12,completed,350.3
4345,450,2024-12-25, shipped,522.61
4346,604,2023-01-26,completed,435.15
4347,60,2024-09-17,completed,345.34
4348,183,2023-07-25,pending,664.32
4349,921,2023-01-27,shipped,1025.0
4350,423,2024-04-26,completed,301.42
4351,731,2024-05-09,pending,300.08
4352,679,2023-04-14,completed,352.95
4353,662,2023-01-28,completed,852.07
4354,497,2023-03-23,shipped,1097.09
4355,580,2023-10-26,shipped,429.14
4356,989,2023-04-07,completed,73.53
4357,1159,2024-05-28,refunded,220.77
4358,309,2023-02-26,shipped,408.23
4359,804,2024-07-29,completed,267.44
4360,1164,2024-09-30,completed,169.92
4361,10,2024-06-07,completed,583.28
4362,942,2024-11-20,completed,2517.85
4363,597,2024-11-16,shipped,235.02
4364,1162,2023-02-03,completed,668.99
4365,694,2023-09-07,pending,822.66
4366,1006,2024-07-08,completed,870.67
4367,200,2023-09-05, shipped,535.15
4368,171,2024-06-22,pending,178.83
4369,1112,2024-07-19,pending,1020.63
4370,632,2024-12-28,pending,115.72
4371,671,2023-08-29,cancelled,492.95
4372,204,2023-09-11,completed,453.99
4373,273,2023-01-18,shipped,193.89
4374,982,2023-07-28,refunded,352.95
4375,364,2023-07-24,completed,849.86
4376,701,2023-11-27,completed,492.84
4377,380,2023-11-04,Refunded,139.37
4378,317,2024-09-17,completed,936.57
4379,200,2024-07-18,completed,1731.58
4380,1116,2024-06-15,completed,161.01
4381,1129,2023-01-04,completed,525.56
4382,139,2023-12-11,completed,540.77
4383,424,2024-06-16,completed,156.84
4384,677,2023-06-28,cancelled,1286.63
4385,460,2023-11-07,completed,549.83
4386,866,2024-06-14,completed,1045.04
4387,313,2024-08-03,cancelled,700.06
4388,71,2024-09-15,pending,1254.08
4389,405,2023-11-10,completed,692.65
4390,718,2023-10-19,completed,386.1
4391,217,2023-10-07, shipped,804.07
4392,980,2024-05-03,cancelled,274.08
4393,15,2023-11-03,completed,861.24
4394,82,2023-10-20,completed,234.61
4395,611,2023-05-03,pending,511.45
4396,615,2023-12-16, shipped,435.56
4397,354,2023-06-23,completed,656.85
4398,311,2024-01-19,cancelled,1394.7
4399,84,2024-10-10,pending,342.84
4400,796,2024-07-20,shipped,999.04
4401,455,2023-12-15,shipped,1282.29
4402,143,2024-12-14,shipped,977.86
4403,480,2024-12-16,completed,653.25
4404,1125,2023-11-21,completed,628.84
4405,314,2024-07-11, shipped,325.01
4406,1074,2023-09-07,completed,
4407,311,2024-10-03,completed,565.19
4408,224,2023-09-30,completed,1358.54
4409,313,2023-07-08,shipped,1487.66
4410,388,2023-04-08,shipped,146.05
4411,145,2024-09-07,completed,1457.23
4412,706,2023-08-05,Completed,831.07
4413,401,2024-08-16,completed,
4414,862,2023-03-05,refunded,1351.69
4415,590,2024-01-01,cancelled,1098.44
4416,532,2023-11-09,completed,230.94
4417,566,2023-11-17,completed,293.54
4418,188,2023-05-03,shipped,102.38
4419,856,2023-02-23,completed,739.95
4420,125,2023-09-10,refunded,257.22
4421,866,2023-12-10,completed,374.65
4422,1200,2024-08-02,completed,1243.66
4423,917,2023-12-04,completed,812.77
4424,547,2023-06-29,completed,828.35
4425,378,2023-07-11,completed,
4426,1048,2024-03-22,pending,
4427,309,2023-11-15,completed,
4428,579,2024-10-19,completed,433.6
4429,926,2023-11-18,shipped,286.74
4430,1107,2024-02-18,pending,1039.02
4431,1106,2023-02-16,completed,475.7
4432,106,2023-05-22,completed,208.06
4433,1078,2024-09-12,completed,693.53
4434,137,2023-09-09,completed,781.23
4435,702,2023-11-04,pending,224.9
4436,1116,2024-03-06,completed,494.45
4437,786,2023-02-12,completed,794.67
4438,1137,2024-01-05,pending,1291.82
4439,414,2023-09-10,completed,313.81
4440,378,2023-04-19,completed,858.85
4441,392,2023-11-02,completed,355.61
4442,427,2023-11-23,refunded,601.03
4443,820,2023-05-17,shipped,
4444,543,2024-02-01,Completed,840.25
4445,885,2024-06-28,shipped,1145.82
4446,500,2023-07-15,completed,511.75
4447,370,2024-12-06,completed,461.64
4448,229,2024-03-23,completed,427.42
4449,662,2024-07-18,completed,185.94
4450,1079,2023-02-21,completed,960.95
4451,1031,2024-07-14,refunded,1269.45
4452,304,2023-09-03,completed,298.48
4453,574,2024-06-02,pending,663.38
4454,847,2024-08-10,shipped,823.95
4455,735,2023-07-02,completed,350.44
4456,81,2023-07-09,completed,1483.53
4457,710,2023-02-13,completed,672.54
4458,47,2024-03-17,completed,145.85
4459,140,2024-07-19,completed,1188.08
4460,785,2023-10-27,refunded,527.76
4461,124,2023-04-28,cancelled,402.35
4462,407,2023-08-20,completed,910.36
4463,707,2023-10-22,completed,360.5
4464,787,2024-10-30,completed,1421.22
4465,535,2023-04-01,refunded,1216.66
4466,113,2023-09-08,completed,1553.22
4467,959,2024-04-10,completed,2057.22
4468,1140,2023-06-22,shipped,814.94
4469,1067,2024-10-07,completed,
4470,899,2024-10-25,Completed,348.56
4471,483,2023-10-05,shipped,872.31
4472,1052,2024-06-28,completed,2020.14
4473,586,2024-07-05,completed,187.29
4474,164,2024-05-12,completed,714.94
4475,1021,2023-05-17,Completed,143.64
4476,385,2023-02-06,refunded,137.46
4477,1127,2023-09-11,completed,
4478,443,2023-04-06,pending,1158.79
4479,1044,2023-08-02,completed,333.34
4480,645,2024-04-10,shipped,220.83
4481,561,2024-03-05,refunded,1594.01
4482,357,2023-06-02,completed,236.42
4483,1003,2023-01-13,refunded,171.97
4484,73,2023-06-14,shipped,243.71
4485,563,2023-11-29,PENDING,769.98
4486,443,2024-07-22,completed,2246.53
4487,653,2023-09-24,shipped,353.15
4488,306,2023-07-28,completed,1286.86
4489,798,2024-02-07,refunded,623.69
4490,464,2023-02-22,cancelled,74.33
4491,226,2023-06-14,completed,362.56
4492,237,2023-01-27,refunded,1167.69
4493,836,2024-01-19,cancelled,
