id,order_id,product_id,quantity,unit_price
7231,3847,25,1,101.44
7232,3848,72,1,1039.33
7233,3848,56,1,1350.71
7234,3849,138,1,1573.62
7235,3849,124,4,1742.64
7236,3849,116,2,1338.47
7237,3850,187,3,116.57
7238,3850,36,4,64.17
7239,3851,187,1,116.57
7240,3851,139,2,49.54
7241,3852,77,4,754.17
7242,3852,88,2,206.14
7243,3853,1,1,1818.9
7244,3854,1,3,1818.9
7245,3854,187,5,116.57
7246,3854,133,1,1933.11
7247,3854,186,2,843.62
7248,3855,75,2,301.75
7249,3856,85,1,1548.36
7250,3857,13,1,625.1
7251,3857,85,2,1548.36
7252,3858,187,3,116.57
7253,3858,56,4,1350.71
7254,3859,18,1,1306.15
7255,3859,137,2,944.88
7256,3860,85,1,1366.18
7257,3860,56,1,1350.71
7258,3860,62,1,1833.62
7259,3861,10,3,1807.06
7260,3861,88,1,185.23
7261,3862,85,2,1548.36
7262,3863,17,5,1351.91
7263,3864,187,1,116.57
7264,3864,185,5,1150.61
7265,3865,187,1,116.57
7266,3865,152,1,1737.5
7267,3866,187,1,116.57
7268,3866,88,3,176.06
7269,3866,1,1,1818.9
7270,3867,187,4,116.57
7271,3868,187,2,110.04
7272,3869,85,1,1385.81
7273,3870,187,1,116.57
7274,3870,102,1,1944.19
7275,3871,56,2,1350.71
7276,3871,48,1,901.48
7277,3872,85,2,1548.36
7278,3872,133,1,1933.11
7279,3873,96,1,374.13
7280,3873,109,3,260.35
7281,3873,180,2,1705.09
7282,3874,198,2,1607.81
7283,3874,94,1,1665.43
7284,3874,85,1,1548.36
7285,3875,123,3,1332.13
7286,3876,188,1,661.49
7287,3877,85,2,1439.76
7288,3877,152,1,1737.5
7289,3878,96,2,374.13
7290,3878,40,2,155.51
7291,3878,90,1,492.34
7292,3879,187,2,116.57
7293,3880,127,1,68.25
7294,3880,117,1,278.63
7295,3881,88,1,206.14
7296,3881,187,3,105.33
7297,3882,96,2,374.13
7298,3882,118,1,264.16
7299,3883,1,2,1818.9
7300,3883,165,3,1843.44
7301,3883,40,1,182.89
7302,3884,179,2,1752.38
7303,3885,14,3,1166.43
7304,3885,187,1,103.85
7305,3885,145,1,1219.52
7306,3886,134,2,1199.76
7307,3886,1,2,1818.9
7308,3887,69,2,647.25
7309,3887,139,3,54.33
7310,3887,73,1,473.52
7311,3888,187,2,104.76
7312,3889,187,1,109.75
7313,3889,56,1,1278.09
7314,3890,85,1,1548.36
7315,3891,176,1,798.78
7316,3892,56,1,1178.01
7317,3892,171,2,128.74
7318,3892,187,1,110.3
7319,3892,2,1,1233.1
7320,3893,187,2,116.57
7321,3894,85,1,1548.36
7322,3894,187,1,116.57
7323,3894,157,5,1636.62
7324,3894,83,2,1046.86
7325,3895,167,2,583.03
7326,3896,133,1,1933.11
7327,3897,187,4,116.57
7328,3897,40,1,182.89
7329,3898,40,1,182.89
7330,3899,27,1,672.46
7331,3899,48,5,904.44
7332,3899,40,1,182.89
7333,3900,48,3,1050.45
7334,3900,138,2,1573.62
7335,3901,88,1,206.14
7336,3901,163,1,633.77
7337,3901,46,2,547.88
7338,3902,50,2,61.81
7339,3902,1,1,1818.9
7340,3903,109,2,260.35
7341,3903,85,2,1548.36
7342,3903,187,1,116.57
7343,3904,85,1,1548.36
7344,3904,147,2,1213.76
7345,3904,56,2,1350.71
7346,3905,121,2,615.18
7347,3906,187,2,116.57
7348,3906,127,3,68.25
7349,3906,176,3,798.78
7350,3907,40,1,182.89
7351,3907,180,1,1705.09
7352,3908,85,1,1548.36
7353,3909,191,4,1466.73
7354,3909,157,3,1636.62
7355,3910,40,1,182.89
7356,3911,85,1,1548.36
7357,3912,138,1,1573.62
7358,3913,117,1,255.88
7359,3914,187,1,116.57
7360,3914,163,1,633.77
7361,3915,40,1,182.89
7362,3915,9,2,196.26
7363,3915,173,1,118.33
7364,3916,138,1,1573.62
7365,3917,89,1,1291.57
7366,3917,136,3,1612.44
7367,3918,58,2,1325.32
7368,3918,187,1,116.57
7369,3919,180,3,1705.09
7370,3920,139,1,54.33
7371,3920,187,2,116.57
7372,3921,85,2,1548.36
7373,3921,187,3,109.54
7374,3922,187,2,116.57
7375,3922,76,1,100.92
7376,3923,85,3,1548.36
7377,3924,187,2,116.57
7378,3925,180,1,1705.09
7379,3925,111,2,1394.33
7380,3926,187,1,116.57
7381,3926,200,1,1156.79
7382,3927,106,5,473.95
7383,3927,187,4,116.57
7384,3928,85,2,1548.36
7385,3928,40,1,167.39
7386,3929,113,1,414.76
7387,3930,88,3,206.14
7388,3930,40,1,182.89
7389,3931,2,1,1405.12
7390,3931,190,1,206.39
7391,3932,1,1,1818.9
7392,3933,187,1,116.57
7393,3933,85,1,1548.36
7394,3934,56,1,1350.71
7395,3934,187,1,116.57
7396,3935,34,5,706.15
7397,3935,187,3,116.57
7398,3936,197,1,1959.53
7399,3937,185,2,1032.48
7400,3938,40,1,167.28
7401,3939,187,1,116.57
7402,3940,176,1,798.78
7403,3940,56,1,1274.72
7404,3940,187,1,116.57
7405,3940,40,1,182.89
7406,3941,85,2,1548.36
7407,3941,1,1,1818.9
7408,3941,24,1,842.71
7409,3942,90,2,538.93
7410,3943,169,5,247.79
7411,3943,14,3,1166.43
7412,3943,111,1,1394.33
7413,3944,187,1,116.57
7414,3945,88,2,206.14
7415,3946,69,1,647.25
7416,3947,187,1,99.12
7417,3947,90,1,538.93
7418,3948,184,1,513.04
7419,3949,100,1,633.75
7420,3950,60,1,1541.69
7421,3950,187,2,107.91
7422,3951,123,1,1332.13
7423,3952,10,3,1807.06
7424,3953,187,1,116.57
7425,3954,36,2,64.17
7426,3955,120,2,806.6
7427,3955,81,1,1783.66
7428,3955,187,1,116.57
7429,3955,85,1,1548.36
7430,3956,128,3,1118.85
7431,3957,180,1,1705.09
7432,3958,187,3,116.57
7433,3959,156,1,1496.85
7434,3959,96,1,374.13
7435,3959,36,1,64.17
7436,3959,85,1,1548.36
7437,3960,187,1,116.57
7438,3961,187,1,116.57
7439,3961,81,4,1783.66
7440,3962,187,1,116.57
7441,3962,186,1,843.62
7442,3963,187,1,116.57
7443,3964,61,2,232.43
7444,3964,18,1,1444.26
7445,3965,139,1,54.33
7446,3965,100,4,633.75
7447,3966,152,2,1478.31
7448,3966,180,1,1705.09
7449,3967,40,1,182.89
7450,3967,85,4,1548.36
7451,3968,157,2,1636.62
7452,3968,25,2,101.44
7453,3969,81,1,1783.66
7454,3969,25,1,101.44
7455,3969,121,1,615.18
7456,3970,25,1,101.44
7457,3971,50,4,61.81
7458,3971,25,3,101.44
7459,3971,31,2,356.94
7460,3972,170,1,60.89
7461,3972,82,3,1788.92
7462,3973,187,2,99.72
7463,3973,176,1,798.78
7464,3974,85,1,1548.36
7465,3975,180,1,1705.09
7466,3975,40,2,182.89
7467,3976,181,1,94.9
7468,3977,187,1,116.57
7469,3977,85,1,1548.36
7470,3977,60,1,1426.29
7471,3978,25,2,101.44
7472,3978,17,1,1521.63
7473,3979,65,1,1118.16
7474,3979,75,2,345.09
7475,3980,134,1,1048.77
7476,3980,187,2,116.57
7477,3980,86,1,1329.75
7478,3980,46,2,547.88
7479,3981,85,3,1548.36
7480,3981,187,1,116.57
7481,3981,192,2,121.94
7482,3982,17,3,1360.99
7483,3982,40,1,182.89
7484,3983,187,1,116.57
7485,3983,25,1,101.44
7486,3983,75,5,345.09
7487,3984,187,4,116.57
7488,3984,25,2,101.44
7489,3985,1,3,1724.82
7490,3985,187,1,116.57
7491,3986,85,1,1548.36
7492,3986,9,2,209.95
7493,3986,187,2,116.57
7494,3986,60,1,1406.49
7495,3987,97,1,1206.38
7496,3988,1,1,1818.9
7497,3989,62,1,1833.62
7498,3990,56,1,1350.71
7499,3991,22,1,1181.41
7500,3992,147,3,1213.76
7501,3992,187,3,116.57
7502,3993,193,1,1851.11
7503,3993,135,1,1867.32
7504,3993,85,1,1317.24
7505,3994,187,3,116.57
7506,3994,180,1,1705.09
7507,3995,62,2,1833.62
7508,3996,110,1,906.13
7509,3997,85,1,1548.36
7510,3997,190,2,220.41
7511,3997,176,1,798.78
7512,3997,187,2,116.57
7513,3998,56,3,1350.71
7514,3998,176,1,798.78
7515,3998,34,1,706.15
7516,3998,87,3,759.22
7517,3999,176,1,798.78
7518,4000,85,2,1434.87
7519,4000,187,4,116.57
7520,4001,176,1,798.78
7521,4001,153,3,918.17
7522,4001,125,2,586.45
7523,4002,87,3,651.37
7524,4002,3,1,501.71
7525,4002,82,2,1788.92
7526,4002,56,1,1350.71
7527,4003,180,4,1563.96
7528,4003,187,2,116.57
7529,4003,44,1,1082.0
7530,4004,187,1,116.57
7531,4005,24,3,842.71
7532,4005,1,1,1818.9
7533,4006,180,1,1705.09
7534,4006,114,5,1611.97
7535,4007,56,2,1350.71
7536,4008,92,1,422.99
7537,4009,40,1,182.89
7538,4009,123,2,1256.95
7539,4010,40,3,182.89
7540,4011,41,1,983.07
7541,4012,96,4,319.21
7542,4012,165,3,1843.44
7543,4013,127,1,68.25
7544,4013,85,1,1548.36
7545,4013,170,2,60.89
7546,4014,91,2,1874.83
7547,4014,40,1,182.89
7548,4015,187,1,116.57
7549,4016,187,1,116.57
7550,4016,23,2,186.28
7551,4017,40,1,182.89
7552,4017,187,1,105.71
7553,4018,62,1,1833.62
7554,4019,26,1,997.6
7555,4019,185,1,1150.61
7556,4019,181,2,105.12
7557,4020,187,3,116.57
7558,4020,40,1,182.89
7559,4021,187,1,116.57
7560,4022,1,2,1818.9
7561,4023,40,1,182.89
7562,4023,78,3,1984.9
7563,4024,180,1,1485.91
7564,4025,187,2,116.57
7565,4025,193,1,1851.11
7566,4025,185,1,1150.61
7567,4025,56,1,1350.71
7568,4026,81,1,1595.47
7569,4027,193,1,1654.68
7570,4027,36,2,64.17
7571,4027,40,2,182.89
7572,4028,22,2,1306.35
7573,4028,16,1,1715.95
7574,4028,152,2,1737.5
7575,4028,40,1,182.89
7576,4029,198,4,1607.81
7577,4029,197,1,1959.53
7578,4029,187,1,116.57
7579,4030,54,3,1116.55
7580,4031,56,2,1350.71
7581,4032,127,1,68.25
7582,4033,96,2,374.13
7583,4033,138,1,1573.62
7584,4034,85,4,1548.36
7585,4035,68,2,1620.15
7586,4035,187,1,116.57
7587,4035,176,1,798.78
7588,4036,60,1,1541.69
7589,4036,40,2,170.09
7590,4037,187,1,116.57
7591,4037,48,2,1050.45
7592,4038,56,3,1350.71
7593,4038,62,2,1833.62
7594,4038,9,1,209.95
7595,4039,96,2,374.13
7596,4039,180,2,1705.09
7597,4039,152,4,1737.5
7598,4040,197,2,1959.53
7599,4040,111,1,1394.33
7600,4040,187,2,102.86
7601,4041,187,1,104.24
7602,4042,139,1,54.33
7603,4042,85,1,1548.36
7604,4043,25,2,101.44
7605,4043,88,1,206.14
7606,4043,187,1,116.57
7607,4043,85,1,1466.29
7608,4044,40,1,168.81
7609,4045,156,1,1496.85
7610,4046,139,1,54.33
7611,4046,1,1,1818.9
7612,4047,188,2,759.13
7613,4047,85,1,1548.36
7614,4047,22,1,1306.35
7615,4048,62,3,1833.62
7616,4049,56,1,1350.71
7617,4049,187,1,116.57
7618,4049,163,1,633.77
7619,4049,111,4,1394.33
7620,4050,148,1,836.3
7621,4050,85,1,1404.26
7622,4050,187,3,108.2
7623,4050,34,2,706.15
7624,4051,85,5,1321.41
7625,4052,187,1,116.57
7626,4053,41,2,983.07
7627,4054,187,1,116.57
7628,4055,180,2,1465.92
7629,4056,187,2,116.57
7630,4056,196,1,1807.16
7631,4056,167,2,525.86
7632,4057,158,3,208.07
7633,4057,133,1,1933.11
7634,4058,25,3,101.44
7635,4059,187,2,116.57
7636,4059,37,1,1692.5
7637,4059,136,2,1612.44
7638,4060,145,3,1219.52
7639,4061,187,1,104.28
7640,4061,25,1,101.44
7641,4062,69,4,647.25
7642,4062,120,1,806.6
7643,4062,85,1,1319.72
7644,4063,81,1,1783.66
7645,4063,187,1,116.57
7646,4063,127,4,68.25
7647,4064,180,5,1705.09
7648,4065,83,1,1046.86
7649,4066,85,1,1548.36
7650,4066,56,4,1350.71
7651,4067,96,3,374.13
7652,4068,27,1,672.46
7653,4068,187,1,116.57
7654,4069,19,2,874.98
7655,4070,56,2,1350.71
7656,4071,188,3,759.13
7657,4071,62,1,1696.58
7658,4072,129,2,1195.68
7659,4072,88,4,206.14
7660,4073,139,3,54.33
7661,4073,1,2,1676.07
7662,4073,25,2,101.44
7663,4074,56,2,1350.71
7664,4074,180,1,1705.09
7665,4075,65,2,1049.08
7666,4076,187,1,116.57
7667,4076,56,2,1350.71
7668,4076,101,2,1559.04
7669,4076,88,1,206.14
7670,4077,187,1,116.57
7671,4077,185,1,1150.61
7672,4077,1,1,1818.9
7673,4078,137,4,817.36
7674,4078,187,3,104.72
7675,4078,56,1,1350.71
7676,4079,111,1,1394.33
7677,4079,56,1,1350.71
7678,4080,187,1,116.57
7679,4081,85,1,1548.36
7680,4082,123,4,1332.13
7681,4082,20,1,1194.01
7682,4082,88,2,206.14
7683,4083,25,1,101.44
7684,4084,24,2,842.71
7685,4084,62,1,1833.62
7686,4085,162,1,1473.67
7687,4085,156,1,1496.85
7688,4085,88,1,192.05
7689,4086,139,1,54.33
7690,4086,85,1,1548.36
7691,4087,180,1,1590.91
7692,4088,17,1,1521.63
7693,4088,161,2,288.93
7694,4088,25,1,101.44
7695,4089,25,1,101.44
7696,4090,81,2,1783.66
7697,4090,34,1,706.15
7698,4090,190,1,220.41
7699,4090,62,1,1833.62
7700,4091,71,5,595.31
7701,4092,40,2,182.89
7702,4092,85,1,1380.71
7703,4093,96,3,350.67
7704,4094,180,1,1492.29
7705,4094,156,1,1496.85
7706,4095,180,2,1705.09
7707,4095,152,1,1737.5
7708,4095,197,1,1959.53
7709,4096,134,1,1199.76
7710,4096,187,3,116.57
7711,4097,101,4,1559.04
7712,4098,187,1,116.57
7713,4098,138,1,1467.25
7714,4099,85,1,1548.36
7715,4099,56,1,1350.71
7716,4099,187,1,116.57
7717,4100,24,2,770.32
7718,4101,187,3,101.41
7719,4101,96,1,352.05
7720,4101,47,4,631.96
7721,4102,187,4,116.57
7722,4103,40,2,182.89
7723,4103,62,3,1833.62
7724,4103,161,1,308.57
7725,4103,56,2,1350.71
7726,4104,22,2,1306.35
7727,4104,85,4,1548.36
7728,4105,187,1,116.57
7729,4106,185,1,1150.61
7730,4106,56,2,1350.71
7731,4107,56,1,1148.24
7732,4107,152,2,1737.5
7733,4108,197,2,1959.53
7734,4108,187,1,116.57
7735,4108,109,2,260.35
7736,4108,25,4,101.44
7737,4109,4,2,1938.94
7738,4110,119,1,1856.5
7739,4111,132,2,849.27
7740,4111,187,2,116.57
7741,4111,185,1,1150.61
7742,4112,25,1,101.44
7743,4113,187,3,116.57
7744,4113,121,4,615.18
7745,4114,120,2,806.6
7746,4115,85,2,1548.36
7747,4115,88,3,206.14
7748,4115,25,1,101.44
7749,4116,40,3,182.89
7750,4116,88,5,206.14
7751,4116,85,1,1548.36
7752,4117,180,2,1705.09
7753,4117,122,1,986.88
7754,4118,25,3,101.44
7755,4119,139,3,54.33
7756,4120,156,1,1496.85
7757,4120,180,2,1705.09
7758,4120,88,1,206.14
7759,4121,176,1,798.78
7760,4122,133,1,1933.11
7761,4122,187,4,116.57
7762,4122,59,2,1459.18
7763,4122,40,2,182.89
7764,4123,187,1,116.57
7765,4123,88,2,206.14
7766,4123,40,3,182.89
7767,4124,187,1,116.57
7768,4125,187,2,116.57
7769,4125,62,2,1833.62
7770,4126,1,1,1818.9
7771,4127,187,1,116.57
7772,4127,71,1,595.31
7773,4128,187,1,116.57
7774,4128,17,1,1521.63
7775,4129,85,1,1548.36
7776,4129,56,1,1350.71
7777,4130,176,1,798.78
7778,4130,144,1,1070.45
7779,4131,137,3,944.88
7780,4132,56,1,1350.71
7781,4132,187,2,107.14
7782,4133,75,3,345.09
7783,4134,176,2,798.78
7784,4135,85,1,1548.36
7785,4136,187,1,116.57
7786,4137,77,2,880.93
7787,4137,187,1,116.57
7788,4138,96,1,374.13
7789,4139,40,1,182.89
7790,4139,25,5,101.44
7791,4140,185,4,1005.61
7792,4140,187,1,116.57
7793,4141,40,2,182.89
7794,4141,17,1,1369.95
7795,4141,165,1,1843.44
7796,4141,176,2,733.62
7797,4142,40,2,182.89
7798,4142,85,1,1548.36
7799,4143,121,1,615.18
7800,4144,96,1,374.13
7801,4145,40,3,182.89
7802,4146,40,2,182.89
7803,4147,56,1,1350.71
7804,4147,171,2,128.74
7805,4148,40,2,182.89
7806,4148,123,4,1156.41
7807,4149,103,1,1010.97
7808,4149,180,2,1705.09
7809,4149,111,3,1277.03
7810,4149,24,1,842.71
7811,4150,187,1,116.57
7812,4151,56,3,1350.71
7813,4152,180,1,1705.09
7814,4153,40,1,182.89
7815,4154,187,2,116.57
7816,4154,160,1,1196.57
7817,4155,187,1,116.57
7818,4156,187,1,116.57
7819,4156,127,4,68.25
7820,4156,138,1,1573.62
7821,4157,187,1,116.57
7822,4157,122,1,887.73
7823,4157,4,5,1938.94
7824,4158,40,1,182.89
7825,4158,85,3,1548.36
7826,4158,187,2,107.97
7827,4158,46,2,547.88
7828,4159,64,1,93.11
7829,4159,192,1,121.94
7830,4160,187,1,105.21
7831,4160,56,3,1350.71
7832,4161,169,1,247.79
7833,4162,16,2,1715.95
7834,4162,187,2,116.57
7835,4163,100,1,633.75
7836,4164,56,1,1350.71
7837,4165,187,1,104.55
7838,4166,181,1,105.12
7839,4166,85,1,1437.82
7840,4167,185,1,1150.61
7841,4168,187,1,116.57
7842,4169,139,1,54.33
7843,4169,93,2,262.18
7844,4169,79,1,1540.56
7845,4170,127,1,68.25
7846,4171,187,2,116.57
7847,4171,88,3,182.13
7848,4172,58,1,1325.32
7849,4172,8,2,558.31
7850,4173,40,1,160.03
7851,4174,187,3,116.57
7852,4174,85,2,1548.36
7853,4175,40,1,182.89
7854,4175,107,2,280.14
7855,4176,1,3,1818.9
7856,4176,180,2,1705.09
7857,4177,188,1,759.13
7858,4178,119,1,1856.5
7859,4178,85,1,1442.45
7860,4179,187,3,116.57
7861,4179,99,1,408.14
7862,4179,164,1,266.16
7863,4180,40,1,182.89
7864,4181,1,5,1818.9
7865,4182,56,4,1350.71
7866,4182,110,1,1022.04
7867,4183,40,1,182.89
7868,4183,25,3,101.44
7869,4183,85,2,1375.11
7870,4184,187,3,104.11
7871,4184,88,1,195.78
7872,4185,111,4,1394.33
7873,4185,124,1,1912.09
7874,4185,56,1,1350.71
7875,4186,111,5,1394.33
7876,4186,187,1,116.57
7877,4187,162,2,1652.66
7878,4187,85,2,1548.36
7879,4187,185,1,1150.61
7880,4187,46,1,547.88
7881,4188,180,1,1705.09
7882,4188,187,2,105.02
7883,4189,78,1,1984.9
7884,4189,25,1,101.44
7885,4189,187,3,116.57
7886,4189,40,1,182.89
7887,4190,164,1,263.76
7888,4190,156,1,1496.85
7889,4191,85,3,1548.36
7890,4192,187,1,116.57
7891,4192,75,4,345.09
7892,4193,187,1,116.57
7893,4193,48,1,1050.45
7894,4193,88,1,183.61
7895,4194,1,1,1818.9
7896,4195,187,2,116.57
7897,4196,181,1,105.12
7898,4197,139,4,47.89
7899,4197,187,1,116.57
7900,4197,1,3,1818.9
7901,4197,88,2,181.91
7902,4198,187,4,116.57
7903,4198,191,1,1670.08
7904,4198,88,1,206.14
7905,4198,139,1,49.89
7906,4199,187,3,106.1
7907,4199,85,1,1548.36
7908,4200,152,3,1737.5
7909,4200,143,2,479.86
7910,4200,180,1,1705.09
7911,4200,79,2,1785.41
7912,4201,176,2,798.78
7913,4202,85,1,1439.15
7914,4202,162,4,1652.66
7915,4203,115,1,1359.44
7916,4203,187,2,116.57
7917,4204,187,1,116.57
7918,4205,187,1,116.57
7919,4205,56,1,1233.37
7920,4205,74,3,1873.3
7921,4206,187,1,116.57
7922,4207,85,3,1548.36
7923,4207,110,2,1022.04
7924,4207,62,1,1833.62
7925,4207,187,1,116.57
7926,4208,99,1,347.68
7927,4208,56,1,1350.71
7928,4209,96,3,374.13
7929,4210,85,2,1358.48
7930,4211,25,4,101.44
7931,4211,60,1,1313.29
7932,4212,110,1,1022.04
7933,4213,85,1,1548.36
7934,4213,187,2,116.57
7935,4214,96,2,374.13
7936,4214,176,1,798.78
7937,4215,84,1,644.86
7938,4215,56,2,1232.95
7939,4216,37,1,1917.91
7940,4216,25,2,90.3
7941,4216,32,1,1851.66
7942,4217,141,1,1417.26
7943,4218,88,1,206.14
7944,4218,96,1,374.13
7945,4218,160,1,1093.17
7946,4219,146,2,1737.99
7947,4220,85,3,1548.36
7948,4220,187,2,99.67
7949,4221,188,2,759.13
7950,4222,187,1,116.57
7951,4222,135,1,1867.32
7952,4222,110,2,1022.04
7953,4223,51,1,1655.88
7954,4224,145,2,1219.52
7955,4225,17,1,1521.63
7956,4225,180,3,1705.09
7957,4226,40,1,182.89
7958,4227,163,1,633.77
7959,4227,135,1,1867.32
7960,4228,40,1,182.89
7961,4229,111,1,1394.33
7962,4230,149,2,760.26
7963,4230,85,1,1463.27
7964,4231,180,1,1705.09
7965,4232,85,1,1548.36
7966,4233,1,2,1610.66
7967,4233,187,1,116.57
7968,4234,124,1,1912.09
7969,4234,93,5,262.18
7970,4235,187,2,107.96
7971,4236,152,1,1737.5
7972,4236,45,2,956.98
7973,4237,85,2,1548.36
7974,4238,8,2,558.31
7975,4239,187,4,116.57
7976,4239,56,2,1350.71
7977,4240,180,2,1705.09
7978,4241,111,1,1394.33
7979,4242,180,2,1513.59
7980,4243,83,4,973.24
7981,4244,85,2,1548.36
7982,4245,103,1,938.63
7983,4246,85,1,1548.36
7984,4246,34,1,706.15
7985,4246,187,1,102.39
7986,4247,185,1,1150.61
7987,4248,85,2,1548.36
7988,4249,40,2,182.89
7989,4250,81,2,1783.66
7990,4250,176,2,684.85
7991,4251,187,1,116.57
7992,4252,60,1,1541.69
7993,4252,187,1,116.57
7994,4252,147,2,1213.76
7995,4253,13,1,625.1
7996,4253,83,3,1046.86
7997,4253,187,1,116.57
7998,4253,56,1,1233.87
7999,4254,75,4,345.09
8000,4255,25,1,101.44
8001,4255,187,2,109.27
8002,4256,88,2,206.14
8003,4256,145,1,1089.98
8004,4257,188,1,759.13
8005,4258,166,4,346.92
8006,4259,187,1,110.02
8007,4260,187,2,116.57
8008,4260,56,2,1350.71
8009,4260,85,1,1548.36
8010,4261,36,1,64.17
8011,4262,187,1,109.42
8012,4263,17,1,1521.63
8013,4263,195,1,1567.1
8014,4264,21,3,1176.1
8015,4265,187,3,116.57
8016,4265,40,3,168.59
8017,4265,180,1,1705.09
8018,4266,197,1,1959.53
8019,4267,187,1,116.57
8020,4268,187,2,116.57
8021,4269,85,2,1548.36
8022,4269,187,2,116.57
8023,4269,144,1,1070.45
8024,4270,40,1,182.89
8025,4270,187,1,116.57
8026,4271,187,1,116.57
8027,4271,87,2,759.22
8028,4272,85,1,1548.36
8029,4272,134,1,1199.76
8030,4273,187,1,116.57
8031,4274,112,1,1170.19
8032,4275,34,4,706.15
8033,4276,110,1,1022.04
8034,4276,187,1,116.57
8035,4276,20,1,1261.7
8036,4276,1,1,1818.9
8037,4277,187,1,116.57
8038,4277,181,4,105.12
8039,4277,180,1,1705.09
8040,4278,187,1,116.57
8041,4278,22,1,1306.35
8042,4278,25,4,101.44
8043,4279,180,1,1705.09
8044,4280,187,3,116.57
8045,4280,176,1,798.78
8046,4281,36,4,64.17
8047,4282,85,1,1548.36
8048,4282,54,1,1116.55
8049,4282,40,3,182.89
8050,4283,174,1,1190.06
8051,4284,192,4,121.94
8052,4285,166,1,346.92
8053,4286,152,3,1737.5
8054,4286,33,2,1170.08
8055,4287,127,1,68.25
8056,4288,85,1,1548.36
8057,4288,96,1,374.13
8058,4288,25,1,101.44
8059,4288,131,1,252.64
8060,4289,88,4,206.14
8061,4289,187,3,116.57
8062,4290,85,1,1548.36
8063,4290,180,1,1705.09
8064,4290,187,2,116.57
8065,4291,40,1,182.89
8066,4291,187,1,116.57
8067,4291,110,1,1022.04
8068,4292,65,3,1035.33
8069,4292,85,2,1548.36
8070,4292,111,1,1394.33
8071,4293,187,1,116.57
8072,4293,40,2,182.89
8073,4293,130,1,228.78
8074,4294,147,1,1213.76
8075,4295,40,3,182.89
8076,4296,156,2,1496.85
8077,4297,180,1,1705.09
8078,4298,25,1,101.44
8079,4299,48,1,1050.45
8080,4299,40,4,182.89
8081,4300,200,2,1291.76
8082,4301,14,1,1166.43
8083,4301,111,2,1394.33
8084,4301,85,1,1548.36
8085,4302,187,1,110.56
8086,4303,90,1,538.93
8087,4303,56,2,1350.71
8088,4304,85,3,1408.8
8089,4304,152,1,1737.5
8090,4304,188,2,651.48
8091,4305,139,1,50.87
8092,4306,111,2,1394.33
8093,4306,36,1,58.13
8094,4307,180,1,1705.09
8095,4307,176,1,798.78
8096,4308,187,1,116.57
8097,4309,56,2,1350.71
8098,4309,187,2,110.12
8099,4310,180,1,1705.09
8100,4310,138,3,1573.62
8101,4310,111,3,1250.41
8102,4311,48,1,1050.45
8103,4312,142,1,1508.62
8104,4313,22,2,1306.35
8105,4314,40,2,172.35
8106,4315,85,2,1548.36
8107,4315,2,1,1405.12
8108,4316,180,2,1515.11
8109,4317,187,2,116.57
8110,4318,1,2,1818.9
8111,4319,187,1,116.57
8112,4320,85,5,1548.36
8113,4320,54,1,1116.55
8114,4321,111,1,1394.33
8115,4321,40,2,160.58
8116,4322,187,1,116.57
8117,4323,111,3,1394.33
8118,4324,96,1,326.11
8119,4324,187,1,116.57
8120,4324,85,1,1328.52
8121,4325,190,2,220.41
8122,4325,59,1,1459.18
8123,4326,53,1,296.83
8124,4326,85,1,1548.36
8125,4327,187,1,116.57
8126,4328,187,1,116.57
8127,4328,36,1,64.17
8128,4329,25,1,101.44
8129,4329,1,1,1818.9
8130,4329,42,1,991.09
8131,4330,187,1,116.57
8132,4330,56,3,1350.71
8133,4331,18,4,1444.26
8134,4331,54,2,1116.55
8135,4332,171,1,121.98
8136,4333,138,2,1573.62
8137,4333,180,2,1705.09
8138,4334,85,1,1369.46
8139,4335,179,3,1752.38
8140,4335,187,1,116.57
8141,4336,187,1,116.57
8142,4336,197,2,1959.53
8143,4336,176,5,798.78
8144,4337,187,1,116.57
8145,4337,124,2,1912.09
8146,4338,136,2,1612.44
8147,4338,85,4,1548.36
8148,4339,165,3,1843.44
8149,4339,187,1,116.57
8150,4339,185,1,1150.61
8151,4340,187,1,104.89
8152,4341,187,1,110.45
8153,4342,85,1,1548.36
8154,4342,187,1,116.57
8155,4343,66,1,753.8
8156,4344,56,2,1350.71
8157,4344,85,2,1548.36
8158,4345,85,2,1548.36
8159,4345,152,1,1737.5
8160,4345,36,1,64.17
8161,4346,145,2,1219.52
8162,4347,56,1,1350.71
8163,4347,1,2,1650.93
8164,4347,85,1,1548.36
8165,4348,88,1,206.14
8166,4349,187,2,116.57
8167,4349,2,2,1405.12
8168,4350,187,1,116.57
8169,4350,147,1,1213.76
8170,4350,25,2,89.43
8171,4350,108,1,1254.95
8172,4351,194,1,215.34
8173,4351,187,3,116.57
8174,4351,175,2,1367.5
8175,4352,141,1,1662.1
8176,4353,187,1,116.57
8177,4354,180,2,1705.09
8178,4354,197,3,1959.53
8179,4354,56,1,1350.71
8180,4354,187,4,116.57
8181,4355,56,4,1350.71
8182,4355,25,1,101.44
8183,4355,100,3,633.75
8184,4356,180,1,1507.92
8185,4356,187,2,109.88
8186,4357,180,1,1705.09
8187,4358,85,2,1548.36
8188,4358,110,1,963.64
8189,4359,56,4,1350.71
8190,4359,96,2,374.13
8191,4359,187,1,116.57
8192,4360,185,1,1150.61
8193,4360,119,3,1856.5
8194,4361,17,1,1521.63
8195,4361,56,1,1350.71
8196,4362,75,1,313.59
